LOCALITY_ID,LOCALITY_NAME,LOCALITY_TYPE,POSTCODE,STATE,LGA_CODE,LGA_NAME
NSW1197,DAIRY FLAT,GAZETTED LOCALITY,2474,NSW,LGA14550,Kyogle (A)
NSW1198,DAIRYMANS PLAINS,GAZETTED LOCALITY,2630,NSW,LGA17040,Snowy Monaro Regional (A)
NSW1199,DALEYS POINT,GAZETTED LOCALITY,2257,NSW,LGA11650,Central Coast (C) (NSW)
NSW1200,DALGETY,GAZETTED LOCALITY,2628,NSW,LGA17040,Snowy Monaro Regional (A)
NSW1201,DALMENY,GAZETTED LOCALITY,2546,NSW,LGA12750,Eurobodalla (A)
NSW1202,DALMORTON,GAZETTED LOCALITY,2460,NSW,LGA11730,Clarence Valley (A)
NSW1203,DALSWINTON,GAZETTED LOCALITY,2328,NSW,LGA15650,Muswellbrook (A)
NSW1204,DALTON,GAZETTED LOCALITY,2581,NSW,LGA17640,Upper Lachlan Shire (A)
NSW1205,DALWOOD,GAZETTED LOCALITY,2335,NSW,LGA17000,Singleton (A)
NSW1206,DALWOOD,GAZETTED LOCALITY,2477,NSW,LGA10250,Ballina (A)
NSW1207,DANDALOO,GAZETTED LOCALITY,2823,NSW,LGA15850,Narromine (A)
NSW1208,DANDRY,GAZETTED LOCALITY,2357,NSW,LGA18020,Warrumbungle Shire (A)
NSW1209,DANGAR ISLAND,GAZETTED LOCALITY,2083,NSW,LGA14000,Hornsby (A)
NSW1210,DANGARSLEIGH,GAZETTED LOCALITY,2350,NSW,LGA10130,Armidale Regional (A)
NSW1211,DANGELONG,GAZETTED LOCALITY,2630,NSW,LGA17040,Snowy Monaro Regional (A)
NSW1212,DAPTO,GAZETTED LOCALITY,2530,NSW,LGA18450,Wollongong (C)
NSW1213,DARAWANK,GAZETTED LOCALITY,2428,NSW,LGA15240,Mid-Coast (A)
NSW1214,DARBALARA,GAZETTED LOCALITY,2722,NSW,LGA13510,Gundagai (A)
NSW1215,DARBYS FALLS,GAZETTED LOCALITY,2793,NSW,LGA12350,Cowra (A)
NSW5077,DARETON,GAZETTED LOCALITY,2717,NSW,LGA18200,Wentworth (A)
NSW1217,DARGAN,GAZETTED LOCALITY,2786,NSW,LGA14870,Lithgow (C)
NSW1218,DARK CORNER,GAZETTED LOCALITY,2795,NSW,LGA14870,Lithgow (C)
NSW1219,DARKES FOREST,GAZETTED LOCALITY,2508,NSW,LGA18450,Wollongong (C)
NSW1220,DARKWOOD,GAZETTED LOCALITY,2454,NSW,LGA10600,Bellingen (A)
NSW1221,DARLING POINT,GAZETTED LOCALITY,2027,NSW,LGA18500,Woollahra (A)
NSW1222,DARLINGHURST,GAZETTED LOCALITY,2010,NSW,LGA17200,Sydney (C)
NSW1223,DARLINGTON,GAZETTED LOCALITY,2008,NSW,LGA17200,Sydney (C)
NSW1224,DARLINGTON,GAZETTED LOCALITY,2330,NSW,LGA17000,Singleton (A)
NSW1225,DARLINGTON POINT,GAZETTED LOCALITY,2706,NSW,LGA15560,Murrumbidgee (A)
NSW1226,DARLOW,GAZETTED LOCALITY,2729,NSW,LGA17080,Snowy Valleys (A)
NSW1227,DAROOBALGIE,GAZETTED LOCALITY,2870,NSW,LGA12900,Forbes (A)
NSW1228,DARTBROOK,GAZETTED LOCALITY,2336,NSW,LGA17620,Upper Hunter Shire (A)
NSW1229,DARUKA,GAZETTED LOCALITY,2340,NSW,LGA17310,Tamworth Regional (A)
NSW1230,DAVIDSON,GAZETTED LOCALITY,2085,NSW,LGA15990,Northern Beaches (A)
NSW1231,DAVIS CREEK,GAZETTED LOCALITY,2336,NSW,LGA17620,Upper Hunter Shire (A)
NSW1232,DAVISTOWN,GAZETTED LOCALITY,2251,NSW,LGA11650,Central Coast (C) (NSW)
NSW1233,DAWES POINT,GAZETTED LOCALITY,2000,NSW,LGA17200,Sydney (C)
NSW1234,DAYSDALE,GAZETTED LOCALITY,2646,NSW,LGA12870,Federation (A)
NSW1235,DEAN PARK,GAZETTED LOCALITY,2761,NSW,LGA10750,Blacktown (C)
NSW1236,DEAUVILLE,GAZETTED LOCALITY,2443,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW1237,DEBENHAM,GAZETTED LOCALITY,2446,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW1238,DEE WHY,GAZETTED LOCALITY,2099,NSW,LGA15990,Northern Beaches (A)
NSW1239,DEEP CREEK,GAZETTED LOCALITY,2460,NSW,LGA11730,Clarence Valley (A)
NSW1240,DEEP CREEK,GAZETTED LOCALITY,2469,NSW,LGA14550,Kyogle (A)
NSW1241,DEEP CREEK,GAZETTED LOCALITY,2440,NSW,LGA14350,Kempsey (A)
NSW1242,DEEPWATER,GAZETTED LOCALITY,2371,NSW,LGA13010,Glen Innes Severn (A)
NSW1243,DEER VALE,GAZETTED LOCALITY,2453,NSW,LGA10600,Bellingen (A)
NSW1244,DELEGATE,GAZETTED LOCALITY,2633,NSW,LGA17040,Snowy Monaro Regional (A)
NSW1246,DELUNGRA,GAZETTED LOCALITY,2403,NSW,LGA14200,Inverell (A)
NSW1247,DENHAM COURT,GAZETTED LOCALITY,2565,NSW,LGA14900,Liverpool (C)
NSW1248,DENHAMS BEACH,GAZETTED LOCALITY,2536,NSW,LGA12750,Eurobodalla (A)
NSW1249,DENILIQUIN,GAZETTED LOCALITY,2710,NSW,LGA12730,Edward River (A)
NSW1250,DENISTONE,GAZETTED LOCALITY,2114,NSW,LGA16700,Ryde (C)
NSW1251,DENISTONE EAST,GAZETTED LOCALITY,2112,NSW,LGA16700,Ryde (C)
NSW1252,DENISTONE WEST,GAZETTED LOCALITY,2114,NSW,LGA16700,Ryde (C)
NSW1253,DENMAN,GAZETTED LOCALITY,2328,NSW,LGA15650,Muswellbrook (A)
NSW1254,DEPOT BEACH,GAZETTED LOCALITY,2536,NSW,LGA16950,Shoalhaven (C)
NSW1255,DERRIWONG,GAZETTED LOCALITY,2877,NSW,LGA14600,Lachlan (A)
NSW1256,DEUA,GAZETTED LOCALITY,2537,NSW,LGA12750,Eurobodalla (A)
NSW1257,DEUA RIVER VALLEY,GAZETTED LOCALITY,2537,NSW,LGA12750,Eurobodalla (A)
NSW1258,DEVILS HOLE,GAZETTED LOCALITY,2550,NSW,LGA10550,Bega Valley (A)
NSW1259,DEWITT,GAZETTED LOCALITY,2422,NSW,LGA15240,Mid-Coast (A)
NSW1260,DHARRUK,GAZETTED LOCALITY,2770,NSW,LGA10750,Blacktown (C)
NSW5108,DHULURA,GAZETTED LOCALITY,2650,NSW,LGA17750,Wagga Wagga (C)
NSW1261,DHURAGOON,GAZETTED LOCALITY,2733,NSW,LGA15520,Murray River (A)
NSW1262,DIAMOND BEACH,GAZETTED LOCALITY,2430,NSW,LGA15240,Mid-Coast (A)
NSW1263,DIAMOND HEAD,GAZETTED LOCALITY,2443,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW1264,DIEHARD,GAZETTED LOCALITY,2370,NSW,LGA13010,Glen Innes Severn (A)
NSW1265,DIGGERS CAMP,GAZETTED LOCALITY,2462,NSW,LGA11730,Clarence Valley (A)
NSW1266,DIGNAMS CREEK,GAZETTED LOCALITY,2546,NSW,LGA10550,Bega Valley (A)
NSW1267,DILKOON,GAZETTED LOCALITY,2460,NSW,LGA11730,Clarence Valley (A)
NSW1269,DILPURRA,GAZETTED LOCALITY,2734,NSW,LGA15520,Murray River (A)
NSW1270,DINGO FOREST,GAZETTED LOCALITY,2429,NSW,LGA15240,Mid-Coast (A)
NSW1271,DINOGA,GAZETTED LOCALITY,2404,NSW,LGA13660,Gwydir (A)
NSW1272,DIRNASEER,GAZETTED LOCALITY,2666,NSW,LGA14300,Junee (A)
NSW1273,DIRTY CREEK,GAZETTED LOCALITY,2456,NSW,LGA11800,Coffs Harbour (C)
NSW1274,DOBIES BIGHT,GAZETTED LOCALITY,2470,NSW,LGA16610,Richmond Valley (A)
NSW1275,DOCTOR GEORGE MOUNTAIN,GAZETTED LOCALITY,2550,NSW,LGA10550,Bega Valley (A)
NSW1276,DOCTORS GAP,GAZETTED LOCALITY,2790,NSW,LGA14870,Lithgow (C)
NSW1277,DOG ROCKS,GAZETTED LOCALITY,2795,NSW,LGA16100,Oberon (A)
NSW1278,DOLANS BAY,GAZETTED LOCALITY,2229,NSW,LGA17150,Sutherland Shire (A)
NSW1279,DOLLS POINT,GAZETTED LOCALITY,2219,NSW,LGA16650,Rockdale (C)
NSW1280,DOLLYS FLAT,GAZETTED LOCALITY,2429,NSW,LGA15240,Mid-Coast (A)
NSW1281,DOLPHIN POINT,GAZETTED LOCALITY,2539,NSW,LGA16950,Shoalhaven (C)
NSW1282,DOMBARTON,GAZETTED LOCALITY,2530,NSW,LGA18450,Wollongong (C)
NSW1283,DONALD CREEK,GAZETTED LOCALITY,2350,NSW,LGA10130,Armidale Regional (A)
NSW1284,DONDINGALONG,GAZETTED LOCALITY,2440,NSW,LGA14350,Kempsey (A)
NSW1285,DONNELLYVILLE,GAZETTED LOCALITY,2447,NSW,LGA15700,Nambucca (A)
NSW1286,DOON DOON,GAZETTED LOCALITY,2484,NSW,LGA17550,Tweed (A)
NSW1287,DOONBAH,GAZETTED LOCALITY,2473,NSW,LGA16610,Richmond Valley (A)
NSW1288,DOONSIDE,GAZETTED LOCALITY,2767,NSW,LGA10750,Blacktown (C)
NSW1289,DOORALONG,GAZETTED LOCALITY,2259,NSW,LGA11650,Central Coast (C) (NSW)
NSW1290,DORA CREEK,GAZETTED LOCALITY,2264,NSW,LGA14650,Lake Macquarie (C)
NSW1291,DORRIGO,GAZETTED LOCALITY,2453,NSW,LGA10600,Bellingen (A)
NSW1292,DORRIGO MOUNTAIN,GAZETTED LOCALITY,2453,NSW,LGA10600,Bellingen (A)
NSW1293,DORROUGHBY,GAZETTED LOCALITY,2480,NSW,LGA14850,Lismore (C)
NSW1294,DOUBLE BAY,GAZETTED LOCALITY,2028,NSW,LGA18500,Woollahra (A)
NSW1295,DOUBTFUL CREEK,GAZETTED LOCALITY,2470,NSW,LGA14550,Kyogle (A)
NSW1296,DOUGLAS PARK,GAZETTED LOCALITY,2569,NSW,LGA18400,Wollondilly (A)
NSW1297,DOVER HEIGHTS,GAZETTED LOCALITY,2030,NSW,LGA18050,Waverley (A)
NSW1298,DOWNSIDE,GAZETTED LOCALITY,2650,NSW,LGA17750,Wagga Wagga (C)
NSW1299,DOYALSON,GAZETTED LOCALITY,2262,NSW,LGA11650,Central Coast (C) (NSW)
NSW1300,DOYALSON NORTH,GAZETTED LOCALITY,2262,NSW,LGA11650,Central Coast (C) (NSW)
NSW1301,DOYLES CREEK,GAZETTED LOCALITY,2330,NSW,LGA17000,Singleton (A)
NSW1302,DOYLES RIVER,GAZETTED LOCALITY,2446,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW1303,DRAKE,GAZETTED LOCALITY,2469,NSW,LGA17400,Tenterfield (A)
NSW1304,DRAKE VILLAGE,GAZETTED LOCALITY,2469,NSW,LGA17400,Tenterfield (A)
NSW1305,DRILDOOL,GAZETTED LOCALITY,2386,NSW,LGA15750,Narrabri (A)
NSW1306,DRIPSTONE,GAZETTED LOCALITY,2820,NSW,LGA18230,Western Plains Regional (A)
NSW1307,DRUMMOYNE,GAZETTED LOCALITY,2047,NSW,LGA11520,Canada Bay (A)
NSW1308,DRY CREEK,GAZETTED LOCALITY,2337,NSW,LGA17620,Upper Hunter Shire (A)
NSW1309,DRY PLAIN,GAZETTED LOCALITY,2630,NSW,LGA17040,Snowy Monaro Regional (A)
NSW1310,DUBBO,GAZETTED LOCALITY,2830,NSW,LGA18230,Western Plains Regional (A)
NSW1311,DUCK CREEK,GAZETTED LOCALITY,2469,NSW,LGA14550,Kyogle (A)
NSW1312,DUCKENFIELD,GAZETTED LOCALITY,2321,NSW,LGA15050,Maitland (C)
NSW1313,DUCKMALOI,GAZETTED LOCALITY,2787,NSW,LGA16100,Oberon (A)
NSW1314,DUDLEY,GAZETTED LOCALITY,2290,NSW,LGA14650,Lake Macquarie (C)
NSW1315,DUFFYS FOREST,GAZETTED LOCALITY,2084,NSW,LGA15990,Northern Beaches (A)
NSW1316,DULGUIGAN,GAZETTED LOCALITY,2484,NSW,LGA17550,Tweed (A)
NSW1317,DULWICH HILL,GAZETTED LOCALITY,2203,NSW,LGA14170,Inner West (A)
NSW1318,DUM DUM,GAZETTED LOCALITY,2484,NSW,LGA17550,Tweed (A)
NSW1319,DUMARESQ,GAZETTED LOCALITY,2350,NSW,LGA10130,Armidale Regional (A)
NSW1320,DUMARESQ ISLAND,GAZETTED LOCALITY,2430,NSW,LGA15240,Mid-Coast (A)
NSW5023,DUMARESQ VALLEY,GAZETTED LOCALITY,2372,NSW,LGA17400,Tenterfield (A)
NSW1321,DUMBUDGERY,GAZETTED LOCALITY,2460,NSW,LGA11730,Clarence Valley (A)
NSW1322,DUNBIBLE,GAZETTED LOCALITY,2484,NSW,LGA17550,Tweed (A)
NSW1323,DUNBOGAN,GAZETTED LOCALITY,2443,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW1324,DUNCANS CREEK,GAZETTED LOCALITY,2340,NSW,LGA17310,Tamworth Regional (A)
NSW1325,DUNDAS,GAZETTED LOCALITY,2117,NSW,LGA16260,Parramatta (C)
NSW1326,DUNDAS VALLEY,GAZETTED LOCALITY,2117,NSW,LGA16260,Parramatta (C)
NSW1327,DUNDEE,GAZETTED LOCALITY,2370,NSW,LGA13010,Glen Innes Severn (A)
NSW1329,DUNDURRABIN,GAZETTED LOCALITY,2453,NSW,LGA11730,Clarence Valley (A)
NSW1330,DUNEDOO,GAZETTED LOCALITY,2844,NSW,LGA18020,Warrumbungle Shire (A)
NSW1331,DUNGARUBBA,GAZETTED LOCALITY,2480,NSW,LGA14850,Lismore (C)
NSW1333,DUNGAY,GAZETTED LOCALITY,2484,NSW,LGA17550,Tweed (A)
NSW1334,DUNGEREE,GAZETTED LOCALITY,2849,NSW,LGA15270,Mid-Western Regional (A)
NSW1335,DUNGOG,GAZETTED LOCALITY,2420,NSW,LGA12700,Dungog (A)
NSW1336,DUNGOWAN,GAZETTED LOCALITY,2340,NSW,LGA17310,Tamworth Regional (A)
NSW1337,DUNKELD,GAZETTED LOCALITY,2795,NSW,LGA10470,Bathurst Regional (A)
NSW1338,DUNMORE,GAZETTED LOCALITY,2529,NSW,LGA16900,Shellharbour (C)
NSW1339,DUNOLLY,GAZETTED LOCALITY,2330,NSW,LGA17000,Singleton (A)
NSW1340,DUNOON,GAZETTED LOCALITY,2480,NSW,LGA14850,Lismore (C)
NSW1341,DUNS CREEK,GAZETTED LOCALITY,2321,NSW,LGA16400,Port Stephens (A)
NSW1342,DUNVILLE LOOP,GAZETTED LOCALITY,2849,NSW,LGA14870,Lithgow (C)
NSW1343,DURAL,GAZETTED LOCALITY,2330,NSW,LGA17000,Singleton (A)
NSW1344,DURAL,GAZETTED LOCALITY,2158,NSW,LGA14000,Hornsby (A)
NSW1345,DURAMANA,GAZETTED LOCALITY,2795,NSW,LGA10470,Bathurst Regional (A)
NSW1346,DURANBAH,GAZETTED LOCALITY,2487,NSW,LGA17550,Tweed (A)
NSW1347,DURI,GAZETTED LOCALITY,2344,NSW,LGA17310,Tamworth Regional (A)
NSW1348,DUROBY,GAZETTED LOCALITY,2486,NSW,LGA17550,Tweed (A)
NSW1349,DURRAN DURRA,GAZETTED LOCALITY,2622,NSW,LGA16490,Queanbeyan-Palerang Regional (A)
NSW1350,DURRAS NORTH,GAZETTED LOCALITY,2536,NSW,LGA16950,Shoalhaven (C)
NSW1352,DURREN DURREN,GAZETTED LOCALITY,2259,NSW,LGA11650,Central Coast (C) (NSW)
NSW1353,DUVAL,GAZETTED LOCALITY,2350,NSW,LGA10130,Armidale Regional (A)
NSW1354,DYERS CROSSING,GAZETTED LOCALITY,2429,NSW,LGA15240,Mid-Coast (A)
NSW1355,DYRAABA,GAZETTED LOCALITY,2470,NSW,LGA14550,Kyogle (A)
NSW1356,DYRRING,GAZETTED LOCALITY,2330,NSW,LGA17000,Singleton (A)
NSW1357,EAGLE VALE,GAZETTED LOCALITY,2558,NSW,LGA11500,Campbelltown (C) (NSW)
NSW1358,EAGLETON,GAZETTED LOCALITY,2324,NSW,LGA16400,Port Stephens (A)
NSW1359,EARLWOOD,GAZETTED LOCALITY,2206,NSW,LGA11570,Canterbury-Bankstown (A)
NSW1360,EAST ALBURY,GAZETTED LOCALITY,2640,NSW,LGA10050,Albury (C)
NSW1361,EAST BALLINA,GAZETTED LOCALITY,2478,NSW,LGA10250,Ballina (A)
NSW1363,EAST BRANXTON,GAZETTED LOCALITY,2335,NSW,LGA11720,Cessnock (C)
NSW1364,EAST CORAKI,GAZETTED LOCALITY,2471,NSW,LGA14850,Lismore (C)
NSW1365,EAST CORRIMAL,GAZETTED LOCALITY,2518,NSW,LGA18450,Wollongong (C)
NSW1366,EAST GOSFORD,GAZETTED LOCALITY,2250,NSW,LGA11650,Central Coast (C) (NSW)
NSW1367,EAST GRESFORD,GAZETTED LOCALITY,2311,NSW,LGA12700,Dungog (A)
NSW1368,EAST HILLS,GAZETTED LOCALITY,2213,NSW,LGA11570,Canterbury-Bankstown (A)
NSW1369,EAST JINDABYNE,GAZETTED LOCALITY,2627,NSW,LGA17040,Snowy Monaro Regional (A)
NSW1370,EAST KANGALOON,GAZETTED LOCALITY,2576,NSW,LGA18350,Wingecarribee (A)
NSW1371,EAST KEMPSEY,GAZETTED LOCALITY,2440,NSW,LGA14350,Kempsey (A)
NSW1372,EAST KILLARA,GAZETTED LOCALITY,2071,NSW,LGA14500,Ku-ring-gai (A)
NSW1373,EAST KURRAJONG,GAZETTED LOCALITY,2758,NSW,LGA13800,Hawkesbury (C)
NSW1374,EAST LINDFIELD,GAZETTED LOCALITY,2070,NSW,LGA14500,Ku-ring-gai (A)
NSW1375,EAST LISMORE,GAZETTED LOCALITY,2480,NSW,LGA14850,Lismore (C)
NSW1376,EAST LYNNE,GAZETTED LOCALITY,2536,NSW,LGA16950,Shoalhaven (C)
NSW1377,EAST MAITLAND,GAZETTED LOCALITY,2323,NSW,LGA15050,Maitland (C)
NSW1378,EAST RYDE,GAZETTED LOCALITY,2113,NSW,LGA16700,Ryde (C)
NSW1379,EAST SEAHAM,GAZETTED LOCALITY,2324,NSW,LGA16400,Port Stephens (A)
NSW1380,EAST TAMWORTH,GAZETTED LOCALITY,2340,NSW,LGA17310,Tamworth Regional (A)
NSW1381,EAST WAGGA WAGGA,GAZETTED LOCALITY,2650,NSW,LGA17750,Wagga Wagga (C)
NSW1382,EAST WARDELL,GAZETTED LOCALITY,2477,NSW,LGA10250,Ballina (A)
NSW1383,EASTERN CREEK,GAZETTED LOCALITY,2766,NSW,LGA10750,Blacktown (C)
NSW1384,EASTGARDENS,GAZETTED LOCALITY,2036,NSW,LGA11100,Botany Bay (C)
NSW1385,EASTLAKES,GAZETTED LOCALITY,2018,NSW,LGA11100,Botany Bay (C)
NSW1386,EASTWOOD,GAZETTED LOCALITY,2122,NSW,LGA16700,Ryde (C)
NSW1387,EATONSVILLE,GAZETTED LOCALITY,2460,NSW,LGA11730,Clarence Valley (A)
NSW1388,EBENEZER,GAZETTED LOCALITY,2756,NSW,LGA13800,Hawkesbury (C)
NSW1389,EBOR,GAZETTED LOCALITY,2453,NSW,LGA10130,Armidale Regional (A)
NSW1390,ECCLESTON,GAZETTED LOCALITY,2311,NSW,LGA12700,Dungog (A)
NSW1391,EDDERTON,GAZETTED LOCALITY,2333,NSW,LGA15650,Muswellbrook (A)
NSW1392,EDEN,GAZETTED LOCALITY,2551,NSW,LGA10550,Bega Valley (A)
NSW1393,EDEN CREEK,GAZETTED LOCALITY,2474,NSW,LGA14550,Kyogle (A)
NSW1394,EDENSOR PARK,GAZETTED LOCALITY,2176,NSW,LGA12850,Fairfield (C)
NSW1395,EDENVILLE,GAZETTED LOCALITY,2474,NSW,LGA14550,Kyogle (A)
NSW1396,EDGECLIFF,GAZETTED LOCALITY,2027,NSW,LGA18500,Woollahra (A)
NSW1397,EDGEROI,GAZETTED LOCALITY,2390,NSW,LGA15750,Narrabri (A)
NSW1398,EDGEWORTH,GAZETTED LOCALITY,2285,NSW,LGA14650,Lake Macquarie (C)
NSW1399,EDITH,GAZETTED LOCALITY,2787,NSW,LGA16100,Oberon (A)
NSW1400,EDMONDSON PARK,GAZETTED LOCALITY,2174,NSW,LGA14900,Liverpool (C)
NSW1401,EDROM,GAZETTED LOCALITY,2551,NSW,LGA10550,Bega Valley (A)
NSW1402,EENAWEENA,GAZETTED LOCALITY,2824,NSW,LGA17950,Warren (A)
NSW1403,EGLINTON,GAZETTED LOCALITY,2795,NSW,LGA10470,Bathurst Regional (A)
NSW1404,EIGHTEEN MILE,GAZETTED LOCALITY,2460,NSW,LGA11730,Clarence Valley (A)
NSW1405,ELANDS,GAZETTED LOCALITY,2429,NSW,LGA15240,Mid-Coast (A)
NSW1406,ELANORA HEIGHTS,GAZETTED LOCALITY,2101,NSW,LGA15990,Northern Beaches (A)
NSW1407,ELCOMBE,GAZETTED LOCALITY,2404,NSW,LGA13660,Gwydir (A)
NSW1408,ELDERSLIE,GAZETTED LOCALITY,2570,NSW,LGA11450,Camden (A)
NSW1409,ELDERSLIE,GAZETTED LOCALITY,2335,NSW,LGA17000,Singleton (A)
NSW1410,ELEEBANA,GAZETTED LOCALITY,2282,NSW,LGA14650,Lake Macquarie (C)
NSW1411,ELERMORE VALE,GAZETTED LOCALITY,2287,NSW,LGA15900,Newcastle (C)
NSW1412,ELIZABETH BAY,GAZETTED LOCALITY,2011,NSW,LGA17200,Sydney (C)
NSW1413,ELIZABETH BEACH,GAZETTED LOCALITY,2428,NSW,LGA15240,Mid-Coast (A)
NSW5068,ELIZABETH HILLS,GAZETTED LOCALITY,2171,NSW,LGA14900,Liverpool (C)
NSW1414,ELLALONG,GAZETTED LOCALITY,2325,NSW,LGA11720,Cessnock (C)
NSW1415,ELLAND,GAZETTED LOCALITY,2460,NSW,LGA11730,Clarence Valley (A)
NSW1416,ELLANGOWAN,GAZETTED LOCALITY,2470,NSW,LGA16610,Richmond Valley (A)
NSW1417,ELLENBOROUGH,GAZETTED LOCALITY,2446,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW1418,ELLERSLIE,GAZETTED LOCALITY,2729,NSW,LGA17080,Snowy Valleys (A)
NSW5072,ELLERSLIE,GAZETTED LOCALITY,2648,NSW,LGA18200,Wentworth (A)
NSW1419,ELLERSTON,GAZETTED LOCALITY,2337,NSW,LGA17620,Upper Hunter Shire (A)
NSW1420,ELLIS LANE,GAZETTED LOCALITY,2570,NSW,LGA11450,Camden (A)
NSW1421,ELONG ELONG,GAZETTED LOCALITY,2831,NSW,LGA18230,Western Plains Regional (A)
NSW1422,ELRINGTON,GAZETTED LOCALITY,2325,NSW,LGA11720,Cessnock (C)
NSW1423,ELSMORE,GAZETTED LOCALITY,2360,NSW,LGA14200,Inverell (A)
NSW1424,ELTHAM,GAZETTED LOCALITY,2480,NSW,LGA14850,Lismore (C)
NSW1425,ELVINA BAY,GAZETTED LOCALITY,2105,NSW,LGA15990,Northern Beaches (A)
NSW1426,EMERALD BEACH,GAZETTED LOCALITY,2456,NSW,LGA11800,Coffs Harbour (C)
NSW1427,EMERALD HILL,GAZETTED LOCALITY,2380,NSW,LGA13550,Gunnedah (A)
NSW1428,EMERTON,GAZETTED LOCALITY,2770,NSW,LGA10750,Blacktown (C)
NSW1429,EMMAVILLE,GAZETTED LOCALITY,2371,NSW,LGA13010,Glen Innes Severn (A)
NSW1430,EMPIRE BAY,GAZETTED LOCALITY,2257,NSW,LGA11650,Central Coast (C) (NSW)
NSW1431,EMPIRE VALE,GAZETTED LOCALITY,2478,NSW,LGA10250,Ballina (A)
NSW1432,EMU HEIGHTS,GAZETTED LOCALITY,2750,NSW,LGA16350,Penrith (C)
NSW1433,EMU PLAINS,GAZETTED LOCALITY,2750,NSW,LGA16350,Penrith (C)
NSW1434,EMU SWAMP,GAZETTED LOCALITY,2800,NSW,LGA11400,Cabonne (A)
NSW1435,ENDRICK,GAZETTED LOCALITY,2622,NSW,LGA16950,Shoalhaven (C)
NSW1436,ENFIELD,GAZETTED LOCALITY,2136,NSW,LGA11300,Burwood (A)
NSW1437,ENGADINE,GAZETTED LOCALITY,2233,NSW,LGA17150,Sutherland Shire (A)
NSW1438,ENGLORIE PARK,GAZETTED LOCALITY,2560,NSW,LGA11500,Campbelltown (C) (NSW)
NSW1439,ENMORE,GAZETTED LOCALITY,2042,NSW,LGA14170,Inner West (A)
NSW1440,ENMORE,GAZETTED LOCALITY,2350,NSW,LGA10130,Armidale Regional (A)
NSW1441,ENNGONIA,GAZETTED LOCALITY,2840,NSW,LGA11150,Bourke (A)
NSW1442,ENVIRONA,GAZETTED LOCALITY,2620,NSW,LGA16490,Queanbeyan-Palerang Regional (A)
NSW1443,EPPING,GAZETTED LOCALITY,2121,NSW,LGA16260,Parramatta (C)
NSW1444,ERARING,GAZETTED LOCALITY,2264,NSW,LGA14650,Lake Macquarie (C)
NSW1445,EREMERANG,GAZETTED LOCALITY,2877,NSW,LGA11750,Cobar (A)
NSW1446,ERIGOLIA,GAZETTED LOCALITY,2669,NSW,LGA11600,Carrathool (A)
NSW1447,ERIN VALE,GAZETTED LOCALITY,2663,NSW,LGA14300,Junee (A)
NSW1448,ERINA,GAZETTED LOCALITY,2250,NSW,LGA11650,Central Coast (C) (NSW)
NSW1449,ERINA HEIGHTS,GAZETTED LOCALITY,2260,NSW,LGA11650,Central Coast (C) (NSW)
NSW1450,ERMINGTON,GAZETTED LOCALITY,2115,NSW,LGA16260,Parramatta (C)
NSW1451,EROWAL BAY,GAZETTED LOCALITY,2540,NSW,LGA16950,Shoalhaven (C)
NSW1452,ERROWANBANG,GAZETTED LOCALITY,2791,NSW,LGA10850,Blayney (A)
NSW1454,ERSKINE PARK,GAZETTED LOCALITY,2759,NSW,LGA16350,Penrith (C)
NSW1455,ERSKINEVILLE,GAZETTED LOCALITY,2043,NSW,LGA17200,Sydney (C)
NSW1456,ERUDGERE,GAZETTED LOCALITY,2850,NSW,LGA15270,Mid-Western Regional (A)
NSW1458,ESCHOL PARK,GAZETTED LOCALITY,2558,NSW,LGA11500,Campbelltown (C) (NSW)
NSW1459,ESK,GAZETTED LOCALITY,2472,NSW,LGA16610,Richmond Valley (A)
NSW1460,ESSINGTON,GAZETTED LOCALITY,2787,NSW,LGA16100,Oberon (A)
NSW1461,ESTELLA,GAZETTED LOCALITY,2650,NSW,LGA17750,Wagga Wagga (C)
NSW1462,ETTALONG BEACH,GAZETTED LOCALITY,2257,NSW,LGA11650,Central Coast (C) (NSW)
NSW1463,ETTAMOGAH,GAZETTED LOCALITY,2640,NSW,LGA10050,Albury (C)
NSW1464,ETTREMA,GAZETTED LOCALITY,2540,NSW,LGA16950,Shoalhaven (C)
NSW1465,ETTRICK,GAZETTED LOCALITY,2474,NSW,LGA14550,Kyogle (A)
NSW1466,EUABALONG,GAZETTED LOCALITY,2877,NSW,LGA11750,Cobar (A)
NSW1467,EUABALONG WEST,GAZETTED LOCALITY,2877,NSW,LGA11750,Cobar (A)
NSW1468,EUBERTA,GAZETTED LOCALITY,2650,NSW,LGA17750,Wagga Wagga (C)
NSW1469,EUCHAREENA,GAZETTED LOCALITY,2866,NSW,LGA18230,Western Plains Regional (A)
NSW1470,EUCUMBENE,GAZETTED LOCALITY,2628,NSW,LGA17040,Snowy Monaro Regional (A)
NSW1471,EUGOWRA,GAZETTED LOCALITY,2806,NSW,LGA11400,Cabonne (A)
NSW1472,EULAH CREEK,GAZETTED LOCALITY,2390,NSW,LGA15750,Narrabri (A)
NSW1474,EUMUNGERIE,GAZETTED LOCALITY,2831,NSW,LGA18230,Western Plains Regional (A)
